state,year,county_status,county_coverage_pct,county_source,district_status,district_source,notes
NEW MEXICO,2010,full,1,nm,good,America Votes,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2012,full,1,nm,unreliable,"America Votes (unreliable, excluded)","America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2014,full,1,nm,unreliable,"America Votes (unreliable, excluded)","America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2016,full,1,MEDSL precinct,none,,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2018,full,1,MEDSL precinct,none,,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2020,full,1,MEDSL precinct,none,,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2022,full,1,MEDSL precinct,none,,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW MEXICO,2024,full,1,MEDSL precinct,none,,"America Votes table exists in the book but wasn't matched by the parser (1992-2000 specifically); SOS site (sos.nm.gov) loads fine, not bot-blocked, just haven't located the actual results-archive subpage."
NEW YORK,1990,none,0,,none,,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,1992,none,0,,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,1994,none,0,,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,1996,full,0.984,nyboe_1996,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,1998,full,1,nyboe_1998,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,2000,full,1,nyboe_2000,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,2002,full,1,nyboe_2002,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,2004,full,1,nyboe_2004,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,2006,full,1,nyboe_2006,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
NEW YORK,2008,full,1,nyboe_2008,good,America Votes,"DONE 1996-2018 (every even year) from the New York State Board of Elections' Elections Database (results.elections.ny.gov, an Elstats platform that blocks scripted clients, so the tables were fetched from a browser session) -- see 01ep_house_county_new_york_boe.R / 01eq_new_york_boe_apply.R. The database starts in 1996, so 1990-1994 have no county data (district totals only, from America Votes). 1996 has no Oswego rows (61/62 counties). NY has a real electoral-fusion system (a candidate can appear on multiple parties' ballot lines, e.g. Democratic + Working Families) -- a candidate's lines are summed per (county, district) and the candidate is classified DEM/REP if any line is Democratic/Republican. Blank/void/scattering excluded. Source defect handled: a duplicate 'Otsego' row (copy of Oswego) in 2010 CD24 and 2012-2018 CD22/CD24 is dropped. Replaced the earlier OpenElections rows (2000-2014) and MEDSL 2016-2018 rows, which had missing counties (2012: 58/62; 2016: 61/62; 2018: 47/62) and errors (2000 Bronx/Queens, 2004 Kings)."
